"link","course_id","course_name","term","time1"
"http://www.jhsph.edu/courses/course/22083/2015/330.619.01/analytic-strategies-in-the-genetics-of-psychiatric-behavioral-and-other-complex-diseases","330.619.01","ANALYTIC STRATEGIES IN THE GENETICS OF PSYCHIATRIC, BEHAVIORAL AND OTHER COMPLEX DISEASES","4th","MW,  10:30-11:50am"
"http://www.jhsph.edu/courses/course/21971/2015/330.623.01/brain-and-behavior-in-mental-disorders","330.623.01","BRAIN AND BEHAVIOR IN MENTAL DISORDERS","4th","MW,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/22096/2015/330.639.01/the-intersection-of-mental-and-physical-health","330.639.01","THE INTERSECTION OF MENTAL AND PHYSICAL HEALTH","4th","MW,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/22098/2015/330.640.01/childhood-victimization-a-public-health-perspective","330.640.01","CHILDHOOD VICTIMIZATION: A PUBLIC HEALTH PERSPECTIVE","4th","MW,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/21948/2015/330.654.01/seminar-on-drug-abuse-program-planning-in-developing-countries-iv","330.654.01","SEMINAR ON DRUG ABUSE PROGRAM PLANNING IN DEVELOPING COUNTRIES IV","4th","TuTh,  3:30-5:20pm"
"http://www.jhsph.edu/courses/course/22036/2015/330.674.81/suicide-as-a-public-health-problem","330.674.81","SUICIDE AS A PUBLIC HEALTH PROBLEM","4th",NA
"http://www.jhsph.edu/courses/course/22119/2015/330.680.01/promoting-mental-health-and-preventing-mental-disorders-in-low-and-middle-income-countries","330.680.01","PROMOTING MENTAL HEALTH AND PREVENTING MENTAL DISORDERS IN LOW- AND MIDDLE-INCOME COUNTRIES","4th","Friday,  1:30-4:20pm"
"http://www.jhsph.edu/courses/course/22136/2015/330.680.81/promoting-mental-health-and-preventing-mental-disorders-in-low-and-middle-income-countries","330.680.81","PROMOTING MENTAL HEALTH AND PREVENTING MENTAL DISORDERS IN LOW- AND MIDDLE-INCOME COUNTRIES","4th",NA
"http://www.jhsph.edu/courses/course/21980/2015/330.800.01/mph-capstone-mental-health","330.800.01","MPH CAPSTONE MENTAL HEALTH","4th",NA
"http://www.jhsph.edu/courses/course/21800/2015/330.802.01/seminar-on-aging-cognition-and-neurodegenerative-disorders","330.802.01","SEMINAR ON AGING, COGNITION AND NEURODEGENERATIVE DISORDERS","4th","Thursday,  3:30-5:20pm"
"http://www.jhsph.edu/courses/course/22060/2015/330.805.01/seminar-on-statistical-methods-for-mental-health","330.805.01","SEMINAR ON STATISTICAL METHODS FOR MENTAL HEALTH","4th","Thursday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21885/2015/330.820.01/thesis-research-mental-health","330.820.01","THESIS RESEARCH MENTAL HEALTH","4th",NA
"http://www.jhsph.edu/courses/course/21882/2015/330.830.01/postdoctoral-research-mental-health","330.830.01","POSTDOCTORAL RESEARCH MENTAL HEALTH","4th",NA
"http://www.jhsph.edu/courses/course/21886/2015/330.840.01/special-studies-and-research-mental-health","330.840.01","SPECIAL STUDIES AND RESEARCH MENTAL HEALTH","4th",NA
"http://www.jhsph.edu/courses/course/22020/2015/330.895.01/mph-practicum-mental-health","330.895.01","MPH PRACTICUM: MENTAL HEALTH","4th",NA
"http://www.jhsph.edu/courses/course/20664/2015/330.800.01/mph-capstone-mental-health","330.800.01","MPH CAPSTONE MENTAL HEALTH","Summer",NA
"http://www.jhsph.edu/courses/course/20697/2015/330.895.01/mph-practicum-mental-health","330.895.01","MPH PRACTICUM: MENTAL HEALTH","Summer",NA
"http://www.jhsph.edu/courses/course/21025/2015/330.610.11/knowledge-for-managing-county-and-local-mental-health-substance-use-and-developmental-disability-authorities","330.610.11","KNOWLEDGE FOR MANAGING COUNTY AND LOCAL MENTAL HEALTH, SUBSTANCE USE, AND DEVELOPMENTAL DISABILITY AUTHORITIES","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/20615/2015/330.616.11/missing-data-procedures-for-psychosocial-research","330.616.11","MISSING DATA PROCEDURES FOR PSYCHOSOCIAL RESEARCH","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21030/2015/330.621.11/mixed-methods-for-research-in-public-health","330.621.11","MIXED METHODS FOR RESEARCH IN PUBLIC HEALTH","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/20619/2015/330.624.11/applied-power-analysis-for-the-behavioral-sciences","330.624.11","APPLIED POWER ANALYSIS FOR THE BEHAVIORAL SCIENCES ","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21378/2015/330.627.11/gender-and-mental-health","330.627.11","GENDER AND MENTAL HEALTH","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21376/2015/330.631.11/latent-class-analysis-and-regression-for-mental-health-research","330.631.11","LATENT CLASS ANALYSIS AND REGRESSION FOR MENTAL HEALTH RESEARCH","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21031/2015/330.632.11/grant-writing-nih-and-other-funding-sources","330.632.11","GRANT WRITING: NIH AND OTHER FUNDING SOURCES","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21023/2015/330.637.11/introduction-to-behavioral-and-psychiatric-genetics","330.637.11","INTRODUCTION TO BEHAVIORAL AND PSYCHIATRIC GENETICS","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21381/2015/330.642.11/manuscript-writing-for-the-social-and-behavioral-sciences","330.642.11","MANUSCRIPT WRITING FOR THE SOCIAL AND BEHAVIORAL SCIENCES","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/20641/2015/330.646.11/autism-spectrum-disorders-in-public-health","330.646.11","AUTISM SPECTRUM DISORDERS IN PUBLIC HEALTH","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21026/2015/330.647.11/childhood-victimization-an-overview-of-public-health-efforts","330.647.11","CHILDHOOD VICTIMIZATION: AN OVERVIEW OF PUBLIC HEALTH EFFORTS","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21365/2015/330.658.89/mental-health-and-psychosocial-support-in-international-humanitarian-settings","330.658.89","MENTAL HEALTH AND PSYCHOSOCIAL SUPPORT IN INTERNATIONAL HUMANITARIAN SETTINGS","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21366/2015/330.659.89/current-issues-in-military-mental-health","330.659.89","CURRENT ISSUES IN MILITARY MENTAL HEALTH","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21024/2015/330.669.11/epidemiology-of-major-mental-disorders","330.669.11","EPIDEMIOLOGY OF MAJOR MENTAL DISORDERS","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21377/2015/330.670.11/psychometrics-of-cognitive-assessment","330.670.11","PSYCHOMETRICS OF COGNITIVE ASSESSMENT","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21380/2015/330.672.11/evaluation-of-mental-health-service-systems","330.672.11","EVALUATION OF MENTAL HEALTH SERVICE SYSTEMS","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21394/2015/330.673.89/prevention-research-in-mental-health","330.673.89","PREVENTION RESEARCH IN MENTAL HEALTH","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21379/2015/330.682.11/item-response-theory-introduction-and-advanced-applications-in-epidemiology","330.682.11","ITEM RESPONSE THEORY: INTRODUCTION AND ADVANCED APPLICATIONS IN EPIDEMIOLOGY","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21399/2015/330.690.11/applications-and-analysis-of-epigenetic-data-in-public-health-research","330.690.11","APPLICATIONS AND ANALYSIS OF EPIGENETIC DATA IN PUBLIC HEALTH RESEARCH","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/20604/2015/330.874.11/ss-r-identifying-discussing-and-debating-unresolved-national-mental-health-policy-issues","330.874.11","SS/R:  IDENTIFYING, DISCUSSING, AND DEBATING UNRESOLVED NATIONAL MENTAL HEALTH POLICY ISSUES","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/21400/2015/330.990.11/computer-lab-epigenetic-data-in-public-health-research","330.990.11","COMPUTER LAB:  EPIGENETIC DATA IN PUBLIC HEALTH RESEARCH","Summer Inst.",NA
"http://www.jhsph.edu/courses/course/20841/2015/260.600.01/introduction-to-the-biomedical-sciences","260.600.01","INTRODUCTION TO THE BIOMEDICAL SCIENCES","1st","MTuWThF,  9:00am-5:00pm"
"http://www.jhsph.edu/courses/course/20998/2015/260.600.81/introduction-to-the-biomedical-sciences","260.600.81","INTRODUCTION TO THE BIOMEDICAL SCIENCES","1st",NA
"http://www.jhsph.edu/courses/course/21005/2015/260.607.01/core-discussion-of-scientific-literature-mmi","260.607.01","CORE DISCUSSION OF SCIENTIFIC LITERATURE: MMI","1st","Tuesday,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/20864/2015/260.611.01/principles-of-immunology-i","260.611.01","PRINCIPLES OF IMMUNOLOGY I","1st","TuTh,  8:30-10:20am"
"http://www.jhsph.edu/courses/course/20879/2015/260.623.01/fundamental-virology","260.623.01","FUNDAMENTAL VIROLOGY","1st","MWF,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/20923/2015/260.636.01/evolution-of-infectious-disease","260.636.01","EVOLUTION OF INFECTIOUS DISEASE","1st","MW,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/20744/2015/260.800.01/mph-capstone-molecular-microbiology-and-immunology","260.800.01","MPH CAPSTONE MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","1st",NA
"http://www.jhsph.edu/courses/course/20843/2015/260.801.01/topics-in-immunology-i","260.801.01","TOPICS IN IMMUNOLOGY I","1st","Tuesday,  10:30-11:50am"
"http://www.jhsph.edu/courses/course/20825/2015/260.810.01/field-placement-molecular-microbiology-and-immunology","260.810.01","FIELD PLACEMENT MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","1st",NA
"http://www.jhsph.edu/courses/course/20847/2015/260.820.01/thesis-research-molecular-microbiology-and-immunology","260.820.01","THESIS RESEARCH MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","1st",NA
"http://www.jhsph.edu/courses/course/20844/2015/260.821.01/research-forum-in-molecular-microbiology-and-immunology","260.821.01","RESEARCH FORUM IN MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","1st","Monday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/20751/2015/260.822.01/seminars-in-research-in-molecular-microbiology-and-immunology","260.822.01","SEMINARS IN RESEARCH IN MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","1st","Thursday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/20880/2015/260.830.01/postdoctoral-research-molecular-microbiology-and-immunology","260.830.01","POSTDOCTORAL RESEARCH MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","1st",NA
"http://www.jhsph.edu/courses/course/20877/2015/260.840.01/ss-r-molecular-microbiology-and-immunology","260.840.01","SS/R: MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","1st",NA
"http://www.jhsph.edu/courses/course/20830/2015/260.852.01/molecular-biology-literature","260.852.01","MOLECULAR BIOLOGY LITERATURE","1st","WF,  9:00-10:20am"
"http://www.jhsph.edu/courses/course/20928/2015/260.895.01/mph-practicum-mmi","260.895.01","MPH PRACTICUM: MMI","1st",NA
"http://www.jhsph.edu/courses/course/21237/2015/260.605.01/genomics","260.605.01","GENOMICS","2nd","MWF,  10:30-11:50am"
"http://www.jhsph.edu/courses/course/21351/2015/260.607.01/core-discussion-of-scientific-literature-mmi","260.607.01","CORE DISCUSSION OF SCIENTIFIC LITERATURE: MMI","2nd","Tuesday,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/21131/2015/260.612.01/principles-of-immunology-ii","260.612.01","PRINCIPLES OF IMMUNOLOGY II","2nd","TuTh,  8:30-10:20am"
"http://www.jhsph.edu/courses/course/22173/2015/260.615.01/critically-reviewing-the-scientific-literature","260.615.01","CRITICALLY REVIEWING THE SCIENTIFIC LITERATURE","2nd","Tuesday,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21561/2015/260.625.01/scientific-grant-writing","260.625.01","SCIENTIFIC GRANT WRITING","2nd","Tuesday,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/21264/2015/260.631.01/immunology-infection-and-disease","260.631.01","IMMUNOLOGY, INFECTION AND DISEASE","2nd","TuTh,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/21343/2015/260.635.01/biology-of-parasitism","260.635.01","BIOLOGY OF PARASITISM","2nd","MWF,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/21085/2015/260.652.01/principles-of-public-health-ecology","260.652.01","PRINCIPLES OF PUBLIC HEALTH ECOLOGY","2nd","TuTh,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21212/2015/260.800.01/mph-capstone-molecular-microbiology-and-immunology","260.800.01","MPH CAPSTONE MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","2nd",NA
"http://www.jhsph.edu/courses/course/21071/2015/260.802.01/topics-in-immunology-ii","260.802.01","TOPICS IN IMMUNOLOGY II","2nd","Tuesday,  10:30-11:50am"
"http://www.jhsph.edu/courses/course/21170/2015/260.810.01/field-placement-molecular-microbiology-and-immunology","260.810.01","FIELD PLACEMENT MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","2nd",NA
"http://www.jhsph.edu/courses/course/21285/2015/260.813.01/survival-skills-for-academia-in-the-lab-sciences","260.813.01","SURVIVAL SKILLS FOR ACADEMIA IN THE LAB SCIENCES","2nd","Tuesday,  12:00-12:50pm"
"http://www.jhsph.edu/courses/course/21159/2015/260.820.01/thesis-research-molecular-microbiology-and-immunology","260.820.01","THESIS RESEARCH MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","2nd",NA
"http://www.jhsph.edu/courses/course/21079/2015/260.821.01/research-forum-in-molecular-microbiology-and-immunology","260.821.01","RESEARCH FORUM IN MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","2nd","Monday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21171/2015/260.822.01/seminars-in-research-in-molecular-microbiology-and-immunology","260.822.01","SEMINARS IN RESEARCH IN MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","2nd","Thursday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21143/2015/260.830.01/postdoctoral-research-molecular-microbiology-and-immunology","260.830.01","POSTDOCTORAL RESEARCH MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","2nd",NA
"http://www.jhsph.edu/courses/course/21191/2015/260.840.01/ss-r-molecular-microbiology-and-immunology","260.840.01","SS/R: MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","2nd",NA
"http://www.jhsph.edu/courses/course/21280/2015/260.854.01/current-literature-in-microbial-immunity","260.854.01","CURRENT LITERATURE IN MICROBIAL IMMUNITY","2nd","Wednesday,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/21255/2015/260.895.01/mph-practicum-mmi","260.895.01","MPH PRACTICUM: MMI","2nd",NA
"http://www.jhsph.edu/courses/course/21734/2015/260.607.01/core-discussion-of-scientific-literature-mmi","260.607.01","CORE DISCUSSION OF SCIENTIFIC LITERATURE: MMI","3rd","Tuesday,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/21743/2015/260.613.01/techniques-in-molecular-biology","260.613.01","TECHNIQUES IN MOLECULAR BIOLOGY","3rd",NA
"http://www.jhsph.edu/courses/course/21425/2015/260.627.01/pathogenesis-of-bacterial-infections","260.627.01","PATHOGENESIS OF BACTERIAL INFECTIONS","3rd","MWF,  10:30-11:50am"
"http://www.jhsph.edu/courses/course/21690/2015/260.633.01/autoimmune-diseases-of-the-endocrine-glands","260.633.01","AUTOIMMUNE DISEASES OF THE ENDOCRINE GLANDS","3rd","MW,  3:30-5:20pm"
"http://www.jhsph.edu/courses/course/21557/2015/260.650.01/vector-biology-and-vector-borne-diseases","260.650.01","VECTOR BIOLOGY AND VECTOR-BORNE DISEASES","3rd","TuTh,  8:30-9:50am"
"http://www.jhsph.edu/courses/course/21427/2015/260.656.01/malariology","260.656.01","MALARIOLOGY","3rd","TuTh,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21601/2015/260.800.01/mph-capstone-molecular-microbiology-and-immunology","260.800.01","MPH CAPSTONE MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","3rd",NA
"http://www.jhsph.edu/courses/course/21534/2015/260.810.01/field-placement-molecular-microbiology-and-immunology","260.810.01","FIELD PLACEMENT MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","3rd",NA
"http://www.jhsph.edu/courses/course/21537/2015/260.820.01/thesis-research-molecular-microbiology-and-immunology","260.820.01","THESIS RESEARCH MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","3rd",NA
"http://www.jhsph.edu/courses/course/21564/2015/260.821.01/research-forum-in-molecular-microbiology-and-immunology","260.821.01","RESEARCH FORUM IN MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","3rd","Monday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21559/2015/260.822.01/seminars-in-research-in-molecular-microbiology-and-immunology","260.822.01","SEMINARS IN RESEARCH IN MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","3rd","Thursday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21575/2015/260.830.01/postdoctoral-research-molecular-microbiology-and-immunology","260.830.01","POSTDOCTORAL RESEARCH MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","3rd",NA
"http://www.jhsph.edu/courses/course/21514/2015/260.840.01/ss-r-molecular-microbiology-and-immunology","260.840.01","SS/R: MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","3rd",NA
"http://www.jhsph.edu/courses/course/21662/2015/260.855.01/pandemics-of-the-20th-century","260.855.01","PANDEMICS OF THE TH CENTURY","3rd","Wednesday,  1:30-2:20pm"
"http://www.jhsph.edu/courses/course/21641/2015/260.895.01/mph-practicum-mmi","260.895.01","MPH PRACTICUM: MMI","3rd",NA
"http://www.jhsph.edu/courses/course/21949/2015/260.622.01/principles-of-bacterial-infection","260.622.01","PRINCIPLES OF BACTERIAL INFECTION","4th","TuTh,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/21784/2015/260.624.01/advanced-virology","260.624.01","ADVANCED VIROLOGY","4th","TuTh,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21793/2015/260.656.81/malariology","260.656.81","MALARIOLOGY","4th",NA
"http://www.jhsph.edu/courses/course/22029/2015/260.657.01/vector-biology-and-disease-ecology-literature","260.657.01","VECTOR BIOLOGY AND DISEASE ECOLOGY LITERATURE","4th","Wednesday,  9:00-9:50am"
"http://www.jhsph.edu/courses/course/21914/2015/260.663.01/biological-response-to-biomaterials","260.663.01","BIOLOGICAL RESPONSE TO BIOMATERIALS","4th","TuTh,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/21923/2015/260.717.01/graduate-immunology-the-immune-response","260.717.01","GRADUATE IMMUNOLOGY: THE IMMUNE RESPONSE","4th","TuTh,  9:00-10:20am"
"http://www.jhsph.edu/courses/course/21978/2015/260.800.01/mph-capstone-molecular-microbiology-and-immunology","260.800.01","MPH CAPSTONE MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","4th",NA
"http://www.jhsph.edu/courses/course/21916/2015/260.810.01/field-placement-molecular-microbiology-and-immunology","260.810.01","FIELD PLACEMENT MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","4th",NA
"http://www.jhsph.edu/courses/course/21908/2015/260.811.01/field-studies-in-ecology-and-behavior","260.811.01","FIELD STUDIES IN ECOLOGY AND BEHAVIOR","4th",NA
"http://www.jhsph.edu/courses/course/22050/2015/260.815.01/the-business-of-academic-biomedical-research","260.815.01","THE BUSINESS OF ACADEMIC BIOMEDICAL RESEARCH","4th","Wednesday,  2:30-3:20pm"
"http://www.jhsph.edu/courses/course/21926/2015/260.820.01/thesis-research-molecular-microbiology-and-immunology","260.820.01","THESIS RESEARCH MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","4th",NA
"http://www.jhsph.edu/courses/course/21927/2015/260.821.01/research-forum-in-molecular-microbiology-and-immunology","260.821.01","RESEARCH FORUM IN MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","4th","Monday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21898/2015/260.822.01/seminars-in-research-in-molecular-microbiology-and-immunology","260.822.01","SEMINARS IN RESEARCH IN MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","4th","Thursday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21950/2015/260.830.01/postdoctoral-research-molecular-microbiology-and-immunology","260.830.01","POSTDOCTORAL RESEARCH MOLECULAR MICROBIOLOGY AND IMMUNOLOGY","4th",NA
